transaction_id,timestamp,sender_id,receiver_id,amount,merchant_category,transaction_type,location,device_type,upi_channel,is_fraud_simulated,fraud_pattern
TXN09813,2026-03-15 21:54:36,USR00337,USR00029,3128.0,Grocery,P2M,Pune,Android_Phone,Paytm,1,"new_receiver,new_location"
TXN05808,2026-03-15 22:19:13,USR00481,USR00191,873.17,Shopping,P2M,Bengaluru,Web,GPay,0,
TXN04176,2026-03-15 22:20:37,USR00181,USR00462,1449.08,Grocery,P2P,Delhi,Web,PhonePe,0,
TXN04238,2026-03-15 22:21:45,USR00414,USR00096,8330.41,P2P Transfer,P2M,Hyderabad,Tablet,BHIM,0,
TXN09551,2026-03-15 22:32:15,USR00416,USR00326,119402.46,Shopping,P2P,Bengaluru,Android_Phone,BHIM,1,high_amount
TXN00109,2026-03-15 22:42:09,USR00496,USR00075,910.52,Fuel,P2P,Lucknow,iPhone,PhonePe,0,
TXN03688,2026-03-15 22:47:59,USR00057,USR00330,407.26,Travel,P2M,Nagpur,iPhone,GPay,0,
TXN04949,2026-03-15 22:56:34,USR00479,USR00173,383.86,Rent,P2M,Hyderabad,iPhone,AmazonPay,0,
TXN04073,2026-03-15 22:59:00,USR00474,USR00060,168.47,Rent,P2M,Pune,Web,BHIM,0,
TXN09972,2026-03-16 00:41:45,USR00212,USR00401,316.11,Healthcare,P2P,Lucknow,Android_Phone,BHIM,1,odd_hour
TXN09756,2026-03-16 01:06:22,USR00305,USR00412,729.32,Travel,P2M,Hyderabad,iPhone,Paytm,1,odd_hour
TXN09445,2026-03-16 01:14:21,USR00353,USR00342,350.73,Travel,P2M,Jaipur,Tablet,Paytm,1,odd_hour
TXN09657,2026-03-16 01:27:56,USR00210,USR00378,3454.31,Food Delivery,P2M,Bengaluru,Web,BHIM,1,odd_hour
TXN06317,2026-03-16 06:06:30,USR00414,USR00118,6346.18,Utilities,P2M,Hyderabad,Tablet,BHIM,0,
TXN04233,2026-03-16 06:20:53,USR00336,USR00307,19508.84,Grocery,P2P,Ahmedabad,iPhone,BHIM,0,
TXN06753,2026-03-16 06:47:41,USR00050,USR00058,405.93,P2P Transfer,P2P,Pune,iPhone,AmazonPay,0,
TXN08919,2026-03-16 06:57:37,USR00097,USR00338,1618.66,Travel,P2M,Bengaluru,Web,GPay,0,
TXN08795,2026-03-16 07:05:26,USR00220,USR00340,63.7,Education,P2P,Delhi,Android_Phone,PhonePe,0,
TXN09690,2026-03-16 07:06:34,USR00189,USR00146,7805.98,Grocery,P2M,Mumbai,iPhone,AmazonPay,1,new_receiver
TXN08898,2026-03-16 07:14:13,USR00010,USR00150,13703.2,Healthcare,P2M,Surat,Web,BHIM,0,
TXN02967,2026-03-16 07:40:28,USR00380,USR00246,6719.37,P2P Transfer,P2M,Jaipur,Android_Phone,AmazonPay,0,
TXN04372,2026-03-16 07:45:24,USR00433,USR00097,10642.95,P2P Transfer,P2M,Jaipur,iPhone,AmazonPay,0,
TXN08308,2026-03-16 08:06:22,USR00260,USR00449,8106.0,Grocery,P2M,Pune,iPhone,Paytm,0,
TXN08680,2026-03-16 08:11:10,USR00338,USR00100,49.63,Food Delivery,P2M,Delhi,Tablet,BHIM,0,
TXN01925,2026-03-16 08:27:07,USR00132,USR00062,6632.19,Healthcare,P2P,Delhi,Tablet,PhonePe,0,
TXN04204,2026-03-16 08:31:55,USR00400,USR00241,438.81,Entertainment,P2P,Pune,Web,Paytm,0,
TXN06890,2026-03-16 08:32:56,USR00368,USR00207,1196.0,Grocery,P2M,Lucknow,Android_Phone,AmazonPay,0,
TXN07145,2026-03-16 08:44:22,USR00002,USR00079,1670.88,Food Delivery,P2P,Chennai,Tablet,Paytm,0,
TXN07812,2026-03-16 08:45:35,USR00148,USR00393,732.82,Food Delivery,P2M,Jaipur,Tablet,PhonePe,0,
TXN03867,2026-03-16 08:51:51,USR00425,USR00193,2137.8,Utilities,P2M,Ahmedabad,Web,Paytm,0,
TXN06305,2026-03-16 08:55:41,USR00356,USR00424,10313.33,Grocery,P2M,Pune,Android_Phone,BHIM,0,
TXN07853,2026-03-16 09:04:26,USR00078,USR00381,1140.2,Rent,P2M,Mumbai,Tablet,BHIM,0,
TXN06338,2026-03-16 09:11:46,USR00211,USR00044,5972.23,Shopping,P2M,Hyderabad,Web,PhonePe,0,
TXN05660,2026-03-16 09:22:59,USR00088,USR00465,1750.25,Rent,P2M,Lucknow,Android_Phone,Paytm,0,
TXN01483,2026-03-16 09:41:33,USR00086,USR00151,2483.26,Travel,P2P,Kolkata,iPhone,BHIM,0,
TXN05250,2026-03-16 09:54:05,USR00008,USR00112,5407.6,Fuel,P2M,Nagpur,Web,PhonePe,0,
TXN06546,2026-03-16 09:54:21,USR00012,USR00484,424.06,Healthcare,P2P,Pune,Android_Phone,GPay,0,
TXN09051,2026-03-16 10:11:20,USR00186,USR00114,5968.85,Grocery,P2M,Jaipur,Tablet,GPay,0,
TXN09367,2026-03-16 10:18:30,USR00306,USR00261,1700.58,Entertainment,P2M,Lucknow,Tablet,Paytm,0,
TXN09267,2026-03-16 10:19:08,USR00249,USR00401,8987.27,P2P Transfer,P2P,Nagpur,iPhone,PhonePe,0,
TXN06592,2026-03-16 10:38:42,USR00044,USR00041,18775.03,Rent,P2M,Chennai,Web,PhonePe,0,
TXN00238,2026-03-16 11:00:33,USR00288,USR00013,11451.41,Healthcare,P2P,Pune,Tablet,PhonePe,0,
TXN00057,2026-03-16 11:02:08,USR00224,USR00011,265.76,Rent,P2M,Mumbai,Web,Paytm,0,
TXN04754,2026-03-16 11:21:21,USR00083,USR00125,7247.64,Shopping,P2P,Kolkata,Web,AmazonPay,0,
TXN07194,2026-03-16 11:22:57,USR00223,USR00178,568.53,Fuel,P2M,Ahmedabad,Web,BHIM,0,
TXN03764,2026-03-16 11:26:10,USR00423,USR00124,348.87,Utilities,P2M,Hyderabad,iPhone,GPay,0,
TXN04109,2026-03-16 11:44:13,USR00470,USR00090,14100.96,Grocery,P2M,Lucknow,Web,AmazonPay,0,
TXN03381,2026-03-16 11:48:05,USR00391,USR00206,98.98,Entertainment,P2M,Pune,Web,GPay,0,
TXN00749,2026-03-16 11:56:54,USR00163,USR00446,907.94,Rent,P2M,Lucknow,Tablet,GPay,0,
TXN03715,2026-03-16 12:00:38,USR00388,USR00089,614.03,Entertainment,P2M,Nagpur,Web,BHIM,0,
TXN05742,2026-03-16 12:10:12,USR00086,USR00151,1818.97,Education,P2M,Kolkata,iPhone,BHIM,0,
TXN08536,2026-03-16 12:11:31,USR00159,USR00287,5394.77,Fuel,P2P,Kolkata,Android_Phone,PhonePe,0,
TXN01399,2026-03-16 12:25:23,USR00208,USR00118,489.43,Fuel,P2M,Mumbai,Web,GPay,0,
TXN09867,2026-03-16 12:48:48,USR00185,USR00331,17058.03,Entertainment,P2P,Chennai,Tablet,BHIM,1,"new_receiver,rapid_burst"
TXN05247,2026-03-16 12:49:18,USR00287,USR00121,3467.28,Rent,P2M,Surat,Web,BHIM,0,
TXN08156,2026-03-16 12:57:03,USR00056,USR00450,12370.57,Healthcare,P2M,Hyderabad,Web,PhonePe,0,
TXN07592,2026-03-16 12:57:42,USR00475,USR00326,5784.18,Utilities,P2M,Chennai,Web,Paytm,0,
TXN03139,2026-03-16 12:59:01,USR00234,USR00134,252.64,Utilities,P2M,Hyderabad,iPhone,Paytm,0,
TXN02414,2026-03-16 13:05:00,USR00062,USR00494,328.28,Travel,P2P,Chennai,Tablet,BHIM,0,
TXN02382,2026-03-16 13:19:44,USR00060,USR00184,706.52,Education,P2P,Delhi,Web,PhonePe,0,
TXN06290,2026-03-16 13:27:41,USR00013,USR00159,184.9,Fuel,P2M,Pune,Tablet,BHIM,0,
TXN00522,2026-03-16 13:55:51,USR00067,USR00278,590.69,Entertainment,P2M,Kolkata,iPhone,PhonePe,0,
TXN01901,2026-03-16 14:15:34,USR00383,USR00161,198.81,Food Delivery,P2M,Kolkata,Android_Phone,BHIM,0,
TXN05768,2026-03-16 14:50:20,USR00385,USR00295,7334.15,Healthcare,P2P,Hyderabad,Tablet,BHIM,0,
TXN07943,2026-03-16 14:51:46,USR00212,USR00442,368.03,P2P Transfer,P2P,Lucknow,Android_Phone,BHIM,0,
TXN03646,2026-03-16 14:51:49,USR00383,USR00352,179.25,Rent,P2M,Kolkata,Android_Phone,BHIM,0,
TXN05325,2026-03-16 14:52:48,USR00157,USR00483,2869.93,Fuel,P2M,Ahmedabad,Web,BHIM,0,
TXN08715,2026-03-16 14:58:07,USR00112,USR00009,369.62,P2P Transfer,P2P,Delhi,Web,BHIM,0,
TXN10113,2026-03-16 15:02:00,USR00339,USR00230,7421.25,Shopping,P2P,Mumbai,Tablet,AmazonPay,1,rapid_burst
TXN10114,2026-03-16 15:03:00,USR00339,USR00395,17930.42,Education,P2P,Mumbai,Tablet,AmazonPay,1,rapid_burst
TXN10116,2026-03-16 15:08:00,USR00339,USR00063,17461.45,P2P Transfer,P2M,Mumbai,Tablet,AmazonPay,1,rapid_burst
TXN10115,2026-03-16 15:08:00,USR00339,USR00337,12238.68,Utilities,P2P,Mumbai,Tablet,AmazonPay,1,rapid_burst
TXN10117,2026-03-16 15:14:00,USR00339,USR00063,14847.54,P2P Transfer,P2M,Mumbai,Tablet,AmazonPay,1,rapid_burst
TXN01800,2026-03-16 15:15:17,USR00101,USR00271,35.03,Food Delivery,P2M,Kolkata,Web,GPay,0,
TXN08673,2026-03-16 15:27:47,USR00447,USR00056,880.38,P2P Transfer,P2P,Mumbai,Web,BHIM,0,
TXN05233,2026-03-16 15:32:17,USR00487,USR00462,440.12,Grocery,P2P,Bengaluru,Android_Phone,GPay,0,
TXN03286,2026-03-16 15:37:15,USR00237,USR00141,268.78,P2P Transfer,P2P,Bengaluru,Android_Phone,PhonePe,0,
TXN09862,2026-03-16 15:43:42,USR00462,USR00216,25045.24,Fuel,P2M,Hyderabad,Web,GPay,1,high_amount
TXN03000,2026-03-16 15:50:48,USR00034,USR00222,1764.2,Rent,P2M,Mumbai,Web,Paytm,0,
TXN05971,2026-03-16 15:51:17,USR00176,USR00459,206.06,Education,P2M,Bengaluru,iPhone,AmazonPay,0,
TXN08982,2026-03-16 15:58:44,USR00160,USR00201,14034.38,Travel,P2M,Lucknow,Web,Paytm,0,
TXN02635,2026-03-16 16:32:52,USR00115,USR00179,3214.21,Travel,P2M,Jaipur,Android_Phone,PhonePe,0,
TXN08819,2026-03-16 16:42:32,USR00436,USR00371,6521.77,Rent,P2M,Chennai,Web,GPay,0,
TXN00196,2026-03-16 16:49:59,USR00267,USR00080,263.75,Entertainment,P2M,Hyderabad,Tablet,Paytm,0,
TXN06296,2026-03-16 16:56:10,USR00450,USR00248,326.44,Healthcare,P2P,Kolkata,iPhone,AmazonPay,0,
TXN02285,2026-03-16 16:59:21,USR00260,USR00023,5611.92,Entertainment,P2M,Pune,iPhone,Paytm,0,
TXN00084,2026-03-16 17:01:29,USR00439,USR00304,13376.94,Utilities,P2M,Nagpur,Tablet,GPay,0,
TXN07154,2026-03-16 17:02:12,USR00338,USR00096,170.3,Rent,P2P,Delhi,Tablet,BHIM,0,
TXN01512,2026-03-16 17:07:56,USR00026,USR00175,1741.57,Education,P2M,Lucknow,Web,Paytm,0,
TXN02978,2026-03-16 17:27:51,USR00275,USR00336,16053.45,Grocery,P2M,Bengaluru,iPhone,PhonePe,0,
TXN06979,2026-03-16 17:31:02,USR00466,USR00492,305.55,Food Delivery,P2P,Kolkata,Android_Phone,BHIM,0,
TXN01810,2026-03-16 17:32:26,USR00489,USR00410,1667.84,Travel,P2M,Ahmedabad,Android_Phone,BHIM,0,
TXN02346,2026-03-16 17:34:51,USR00105,USR00432,387.38,Healthcare,P2M,Delhi,iPhone,Paytm,0,
TXN05553,2026-03-16 17:47:34,USR00391,USR00476,120.39,Education,P2M,Pune,Web,GPay,0,
TXN00794,2026-03-16 18:08:43,USR00347,USR00474,1510.08,Entertainment,P2P,Nagpur,Web,BHIM,0,
TXN08742,2026-03-16 18:08:55,USR00325,USR00131,981.22,Food Delivery,P2M,Nagpur,Android_Phone,PhonePe,0,
TXN00079,2026-03-16 18:14:57,USR00167,USR00285,10674.8,Utilities,P2P,Lucknow,Web,Paytm,0,
TXN08367,2026-03-16 18:33:28,USR00488,USR00428,108.64,Food Delivery,P2M,Bengaluru,Tablet,BHIM,0,
TXN04306,2026-03-16 18:52:43,USR00048,USR00172,827.21,Fuel,P2M,Kolkata,Web,BHIM,0,
TXN03062,2026-03-16 18:55:51,USR00235,USR00312,1956.5,Rent,P2M,Pune,iPhone,BHIM,0,
TXN00171,2026-03-16 19:01:48,USR00178,USR00031,315.64,Healthcare,P2P,Surat,Web,GPay,0,
TXN01897,2026-03-16 19:04:33,USR00040,USR00322,2409.45,Utilities,P2M,Ahmedabad,Android_Phone,BHIM,0,
TXN05513,2026-03-16 19:08:45,USR00399,USR00235,11840.97,Food Delivery,P2M,Delhi,Tablet,PhonePe,0,
TXN09674,2026-03-16 19:10:04,USR00321,USR00359,1747.64,Food Delivery,P2M,Jaipur,Android_Phone,GPay,1,high_amount
TXN01634,2026-03-16 19:14:59,USR00045,USR00426,5746.73,Grocery,P2M,Kolkata,Tablet,BHIM,0,
TXN04746,2026-03-16 19:15:04,USR00040,USR00453,1445.51,Healthcare,P2P,Ahmedabad,Android_Phone,BHIM,0,
TXN06980,2026-03-16 19:21:57,USR00309,USR00351,9005.88,Food Delivery,P2P,Chennai,iPhone,BHIM,0,
TXN00133,2026-03-16 19:22:52,USR00049,USR00332,2460.32,Grocery,P2P,Chennai,Android_Phone,GPay,0,
TXN08058,2026-03-16 19:24:34,USR00273,USR00406,10632.32,Utilities,P2M,Surat,iPhone,BHIM,0,
TXN05182,2026-03-16 19:29:15,USR00232,USR00140,108.26,Utilities,P2M,Hyderabad,iPhone,AmazonPay,0,
TXN00822,2026-03-16 19:39:53,USR00301,USR00233,1483.29,Food Delivery,P2P,Mumbai,iPhone,Paytm,0,
TXN04007,2026-03-16 19:41:58,USR00127,USR00398,1582.94,Shopping,P2M,Surat,Web,AmazonPay,0,
TXN01932,2026-03-16 19:48:15,USR00477,USR00018,223.95,Entertainment,P2P,Surat,Web,PhonePe,0,
TXN00181,2026-03-16 20:06:37,USR00367,USR00143,1426.06,Entertainment,P2P,Surat,iPhone,AmazonPay,0,
TXN03355,2026-03-16 20:07:43,USR00075,USR00212,2162.51,P2P Transfer,P2P,Ahmedabad,iPhone,BHIM,0,
TXN07542,2026-03-16 20:09:10,USR00107,USR00324,150.25,Travel,P2M,Delhi,Tablet,GPay,0,
TXN08402,2026-03-16 20:28:08,USR00224,USR00434,189.95,Education,P2M,Mumbai,Web,Paytm,0,
TXN06295,2026-03-16 20:36:09,USR00126,USR00383,451.52,Education,P2P,Ahmedabad,iPhone,AmazonPay,0,
TXN04612,2026-03-16 20:53:49,USR00235,USR00363,2680.01,Fuel,P2P,Pune,iPhone,BHIM,0,
TXN05901,2026-03-16 21:01:09,USR00422,USR00184,564.38,Education,P2M,Ahmedabad,Web,PhonePe,0,
TXN04566,2026-03-16 21:05:01,USR00154,USR00160,2561.69,Healthcare,P2P,Ahmedabad,Tablet,Paytm,0,
TXN06408,2026-03-16 21:07:51,USR00399,USR00161,11482.67,Grocery,P2M,Delhi,Tablet,PhonePe,0,
TXN00876,2026-03-16 21:20:02,USR00094,USR00185,4991.35,Shopping,P2P,Pune,Web,GPay,0,
TXN03945,2026-03-16 21:20:48,USR00250,USR00440,1099.76,Food Delivery,P2P,Chennai,Android_Phone,AmazonPay,0,
TXN08628,2026-03-16 21:37:19,USR00298,USR00444,528.39,Rent,P2P,Ahmedabad,Web,PhonePe,0,
TXN03157,2026-03-16 21:39:51,USR00001,USR00013,4284.89,Shopping,P2P,Pune,iPhone,AmazonPay,0,
TXN03241,2026-03-16 22:40:30,USR00347,USR00474,1796.64,Healthcare,P2M,Nagpur,Web,BHIM,0,
TXN09740,2026-03-17 03:32:08,USR00223,USR00266,173.81,Travel,P2P,Ahmedabad,Web,BHIM,1,odd_hour
TXN00849,2026-03-17 06:00:14,USR00118,USR00437,576.89,Travel,P2P,Chennai,Android_Phone,GPay,0,
TXN02830,2026-03-17 06:07:10,USR00300,USR00206,1744.92,Shopping,P2P,Nagpur,Web,AmazonPay,0,
TXN05186,2026-03-17 06:42:56,USR00271,USR00218,239.46,Entertainment,P2M,Nagpur,Tablet,PhonePe,0,
TXN06132,2026-03-17 06:45:36,USR00414,USR00280,11255.42,Rent,P2M,Hyderabad,Tablet,BHIM,0,
TXN07063,2026-03-17 06:51:32,USR00340,USR00354,532.88,P2P Transfer,P2P,Jaipur,Tablet,PhonePe,0,
TXN00363,2026-03-17 06:51:40,USR00221,USR00382,298.43,Entertainment,P2P,Hyderabad,Android_Phone,AmazonPay,0,
TXN06754,2026-03-17 08:06:49,USR00400,USR00313,671.24,Grocery,P2P,Pune,Web,Paytm,0,
TXN00813,2026-03-17 08:31:23,USR00148,USR00421,636.26,Healthcare,P2M,Jaipur,Tablet,PhonePe,0,
TXN04297,2026-03-17 08:33:51,USR00225,USR00207,50.94,Rent,P2M,Chennai,iPhone,PhonePe,0,
TXN08231,2026-03-17 08:57:19,USR00240,USR00495,531.07,Fuel,P2M,Delhi,Web,BHIM,0,
TXN01595,2026-03-17 09:00:06,USR00035,USR00412,6622.29,Grocery,P2M,Nagpur,Android_Phone,PhonePe,0,
TXN01373,2026-03-17 09:02:13,USR00020,USR00382,420.27,P2P Transfer,P2M,Lucknow,Android_Phone,BHIM,0,
TXN09341,2026-03-17 09:17:55,USR00171,USR00169,4241.31,Grocery,P2M,Mumbai,iPhone,BHIM,0,
TXN02442,2026-03-17 09:32:48,USR00156,USR00478,6589.55,Food Delivery,P2M,Pune,Tablet,AmazonPay,0,
TXN05404,2026-03-17 09:53:07,USR00283,USR00055,10928.27,Education,P2M,Chennai,Android_Phone,GPay,0,
TXN08582,2026-03-17 10:02:25,USR00179,USR00112,1053.68,Education,P2M,Surat,Android_Phone,PhonePe,0,
TXN05137,2026-03-17 10:13:38,USR00020,USR00160,662.66,Rent,P2P,Lucknow,Android_Phone,BHIM,0,
TXN02548,2026-03-17 10:52:29,USR00382,USR00209,1128.71,Grocery,P2P,Delhi,iPhone,Paytm,0,
TXN02105,2026-03-17 10:56:20,USR00281,USR00290,165.74,Education,P2M,Nagpur,Android_Phone,PhonePe,0,
TXN03570,2026-03-17 11:01:56,USR00453,USR00044,90.39,Food Delivery,P2P,Surat,Tablet,AmazonPay,0,
TXN00055,2026-03-17 11:11:21,USR00391,USR00493,81.51,Food Delivery,P2M,Pune,Web,GPay,0,
TXN07247,2026-03-17 11:22:30,USR00212,USR00401,361.56,Grocery,P2M,Lucknow,Android_Phone,BHIM,0,
TXN05527,2026-03-17 11:29:09,USR00233,USR00396,7157.05,Food Delivery,P2P,Lucknow,Android_Phone,AmazonPay,0,
TXN00511,2026-03-17 11:34:12,USR00159,USR00287,8603.41,Healthcare,P2M,Kolkata,Android_Phone,PhonePe,0,
TXN08071,2026-03-17 11:42:52,USR00084,USR00236,2203.63,Fuel,P2M,Ahmedabad,iPhone,Paytm,0,
TXN02073,2026-03-17 11:43:23,USR00476,USR00174,8126.75,Shopping,P2P,Delhi,Android_Phone,AmazonPay,0,
TXN04535,2026-03-17 11:51:33,USR00453,USR00195,101.29,Utilities,P2M,Surat,Tablet,AmazonPay,0,
TXN05291,2026-03-17 12:08:45,USR00252,USR00158,2218.18,Grocery,P2P,Hyderabad,iPhone,AmazonPay,0,
TXN04833,2026-03-17 12:14:52,USR00284,USR00295,14143.98,Travel,P2P,Delhi,Tablet,PhonePe,0,
TXN09604,2026-03-17 12:23:17,USR00443,USR00256,1074.55,Fuel,P2M,Delhi,Web,PhonePe,1,rapid_burst
TXN07529,2026-03-17 12:24:52,USR00339,USR00063,10232.09,P2P Transfer,P2M,Mumbai,Tablet,AmazonPay,0,
TXN09207,2026-03-17 12:42:54,USR00268,USR00419,5063.41,Rent,P2P,Kolkata,Web,GPay,0,
TXN01755,2026-03-17 13:03:46,USR00157,USR00046,2333.79,P2P Transfer,P2M,Ahmedabad,Web,BHIM,0,
TXN03807,2026-03-17 13:05:54,USR00394,USR00180,11378.12,Fuel,P2P,Chennai,iPhone,Paytm,0,
TXN04696,2026-03-17 13:15:23,USR00390,USR00265,108.03,Fuel,P2P,Surat,Web,GPay,0,
TXN02199,2026-03-17 13:20:28,USR00303,USR00132,108.3,Education,P2M,Chennai,Web,GPay,0,
TXN05822,2026-03-17 13:35:48,USR00251,USR00020,15493.76,Fuel,P2M,Mumbai,Android_Phone,BHIM,0,
TXN09995,2026-03-17 13:42:34,USR00319,USR00301,459.83,Fuel,P2P,Nagpur,Android_Phone,PhonePe,1,new_device
TXN04042,2026-03-17 13:47:40,USR00386,USR00260,476.67,P2P Transfer,P2P,Delhi,iPhone,Paytm,0,
TXN08531,2026-03-17 13:57:51,USR00418,USR00409,4031.78,Entertainment,P2P,Kolkata,Web,BHIM,0,
TXN03760,2026-03-17 13:58:06,USR00258,USR00186,495.27,Travel,P2M,Pune,Android_Phone,BHIM,0,
TXN05344,2026-03-17 14:01:40,USR00151,USR00314,172.72,Education,P2M,Surat,iPhone,PhonePe,0,
TXN04935,2026-03-17 14:27:19,USR00435,USR00432,3931.64,Fuel,P2P,Chennai,Tablet,BHIM,0,
TXN09967,2026-03-17 14:48:15,USR00011,USR00078,149973.99,Food Delivery,P2M,Surat,Web,AmazonPay,1,high_amount
TXN04343,2026-03-17 14:51:03,USR00000,USR00346,275.33,Education,P2M,Nagpur,iPhone,AmazonPay,0,
TXN01096,2026-03-17 14:51:40,USR00398,USR00065,12466.09,Education,P2P,Kolkata,Web,GPay,0,
TXN05151,2026-03-17 14:54:40,USR00214,USR00483,736.29,Food Delivery,P2M,Chennai,Android_Phone,BHIM,0,
TXN06373,2026-03-17 15:18:00,USR00106,USR00092,2231.71,Travel,P2P,Lucknow,Android_Phone,Paytm,0,
TXN07295,2026-03-17 15:27:59,USR00317,USR00152,341.54,Grocery,P2P,Delhi,iPhone,Paytm,0,
TXN10130,2026-03-17 15:46:00,USR00367,USR00423,2568.31,Shopping,P2M,Surat,iPhone,AmazonPay,1,rapid_burst
TXN10132,2026-03-17 15:48:00,USR00367,USR00143,2226.33,Food Delivery,P2P,Surat,iPhone,AmazonPay,1,rapid_burst
TXN10131,2026-03-17 15:49:00,USR00367,USR00439,2615.72,Entertainment,P2P,Surat,iPhone,AmazonPay,1,rapid_burst
TXN05280,2026-03-17 16:02:46,USR00318,USR00470,562.45,Shopping,P2P,Pune,Web,BHIM,0,
TXN01560,2026-03-17 16:14:28,USR00472,USR00029,7181.16,Entertainment,P2P,Nagpur,iPhone,AmazonPay,0,
TXN07263,2026-03-17 16:16:22,USR00260,USR00205,1685.64,Rent,P2M,Pune,iPhone,Paytm,0,
TXN06163,2026-03-17 16:22:01,USR00249,USR00151,14993.16,Shopping,P2P,Nagpur,iPhone,PhonePe,0,
TXN04693,2026-03-17 16:30:16,USR00074,USR00007,86.79,Shopping,P2M,Nagpur,iPhone,AmazonPay,0,
TXN00595,2026-03-17 16:33:38,USR00379,USR00055,333.04,Shopping,P2M,Pune,Android_Phone,AmazonPay,0,
TXN00605,2026-03-17 16:44:00,USR00081,USR00035,8978.63,Travel,P2M,Jaipur,Tablet,PhonePe,0,
TXN04552,2026-03-17 16:51:51,USR00435,USR00166,5407.77,Education,P2M,Chennai,Tablet,BHIM,0,
TXN02938,2026-03-17 16:53:01,USR00318,USR00464,740.59,Utilities,P2P,Pune,Web,BHIM,0,
TXN04541,2026-03-17 17:02:15,USR00463,USR00069,1575.19,Travel,P2P,Lucknow,iPhone,PhonePe,0,
TXN06461,2026-03-17 17:29:13,USR00319,USR00258,1143.26,Utilities,P2M,Nagpur,iPhone,PhonePe,0,
TXN03376,2026-03-17 17:45:19,USR00238,USR00137,443.1,Education,P2M,Ahmedabad,Tablet,BHIM,0,
TXN03500,2026-03-17 18:03:50,USR00030,USR00499,1533.59,Rent,P2P,Pune,iPhone,PhonePe,0,
TXN09735,2026-03-17 18:05:09,USR00480,USR00016,5187.62,Education,P2M,Nagpur,Android_Phone,GPay,1,"high_amount,new_device"
TXN06812,2026-03-17 18:10:41,USR00081,USR00035,9701.77,Travel,P2M,Jaipur,Tablet,PhonePe,0,
TXN09856,2026-03-17 18:18:18,USR00096,USR00445,2147.35,P2P Transfer,P2P,Surat,iPhone,Paytm,1,new_location
TXN00482,2026-03-17 18:19:46,USR00256,USR00364,791.27,Food Delivery,P2P,Jaipur,Web,AmazonPay,0,
TXN02557,2026-03-17 18:40:24,USR00346,USR00444,221.81,Education,P2M,Chennai,Android_Phone,AmazonPay,0,
TXN01630,2026-03-17 18:56:28,USR00143,USR00039,3444.28,Food Delivery,P2M,Chennai,Web,Paytm,0,
TXN07319,2026-03-17 19:00:17,USR00329,USR00291,2692.71,Fuel,P2P,Kolkata,Android_Phone,AmazonPay,0,
TXN08055,2026-03-17 19:06:18,USR00476,USR00291,7458.37,Food Delivery,P2P,Delhi,Android_Phone,AmazonPay,0,
TXN06970,2026-03-17 19:27:41,USR00206,USR00023,6705.39,Food Delivery,P2P,Pune,iPhone,Paytm,0,
TXN08802,2026-03-17 19:33:11,USR00019,USR00199,6426.04,Shopping,P2P,Bengaluru,Android_Phone,BHIM,0,
TXN06184,2026-03-17 19:35:38,USR00229,USR00198,11161.5,Utilities,P2P,Nagpur,Web,AmazonPay,0,
TXN04799,2026-03-17 19:43:26,USR00230,USR00147,15324.75,Education,P2P,Jaipur,iPhone,PhonePe,0,
TXN00176,2026-03-17 20:01:20,USR00356,USR00499,16417.76,P2P Transfer,P2M,Pune,Android_Phone,BHIM,0,
TXN06841,2026-03-17 21:09:20,USR00031,USR00359,1303.87,Rent,P2P,Hyderabad,iPhone,BHIM,0,
TXN00727,2026-03-17 21:19:10,USR00298,USR00497,524.04,Education,P2M,Ahmedabad,Web,PhonePe,0,
TXN05148,2026-03-17 21:21:02,USR00240,USR00219,639.9,Healthcare,P2M,Delhi,Web,BHIM,0,
TXN06393,2026-03-17 21:25:24,USR00311,USR00133,424.07,Travel,P2P,Chennai,Tablet,GPay,0,
TXN07349,2026-03-17 22:03:35,USR00210,USR00078,2569.65,Education,P2P,Bengaluru,Web,BHIM,0,
TXN08132,2026-03-17 22:23:20,USR00060,USR00151,1228.42,Travel,P2M,Delhi,Web,PhonePe,0,
TXN01305,2026-03-17 22:26:10,USR00008,USR00298,6928.58,Entertainment,P2P,Nagpur,Web,PhonePe,0,
TXN09239,2026-03-17 22:27:21,USR00302,USR00348,4580.87,Shopping,P2P,Surat,Tablet,PhonePe,0,
TXN01004,2026-03-17 22:36:44,USR00224,USR00434,194.53,Healthcare,P2M,Mumbai,Web,Paytm,0,
TXN08729,2026-03-17 22:57:32,USR00373,USR00264,328.36,Entertainment,P2P,Lucknow,Web,BHIM,0,
TXN09792,2026-03-18 00:05:23,USR00145,USR00141,9616.08,Food Delivery,P2M,Ahmedabad,Android_Phone,GPay,1,"new_receiver,odd_hour"
TXN02812,2026-03-18 06:10:02,USR00496,USR00387,905.81,P2P Transfer,P2P,Lucknow,iPhone,PhonePe,0,
TXN03683,2026-03-18 06:28:43,USR00172,USR00244,1538.3,Food Delivery,P2P,Surat,Tablet,Paytm,0,
TXN01689,2026-03-18 06:29:33,USR00046,USR00112,14020.46,Food Delivery,P2P,Jaipur,Tablet,Paytm,0,
TXN07278,2026-03-18 06:30:22,USR00467,USR00437,6122.1,Education,P2P,Mumbai,Web,GPay,0,
TXN00126,2026-03-18 06:47:23,USR00496,USR00075,875.39,P2P Transfer,P2M,Lucknow,iPhone,PhonePe,0,
