transaction_id,timestamp,sender_id,receiver_id,amount,merchant_category,transaction_type,location,device_type,upi_channel,is_fraud_simulated,fraud_pattern
TXN04716,2026-03-25 07:18:10,USR00329,USR00224,2824.98,P2P Transfer,P2M,Kolkata,Android_Phone,AmazonPay,0,none
TXN02449,2026-03-25 07:22:28,USR00312,USR00437,571.21,Utilities,P2P,Jaipur,Tablet,PhonePe,0,none
TXN08149,2026-03-25 07:29:30,USR00282,USR00163,1196.48,Grocery,P2P,Pune,Android_Phone,GPay,0,none
TXN07459,2026-03-25 07:45:16,USR00443,USR00256,1180.09,Utilities,P2M,Delhi,Web,PhonePe,0,none
TXN05753,2026-03-25 07:50:05,USR00003,USR00235,1430.33,Healthcare,P2P,Lucknow,Web,AmazonPay,0,none
TXN02332,2026-03-25 07:52:17,USR00003,USR00022,3290.29,Food Delivery,P2P,Lucknow,Web,AmazonPay,0,none
TXN06654,2026-03-25 07:56:47,USR00001,USR00101,2431.55,Shopping,P2P,Pune,iPhone,AmazonPay,0,none
TXN04576,2026-03-25 08:04:35,USR00265,USR00133,176.73,P2P Transfer,P2P,Surat,Tablet,Paytm,0,none
TXN06913,2026-03-25 08:17:57,USR00186,USR00427,5291.63,Education,P2P,Jaipur,Tablet,GPay,0,none
TXN09506,2026-03-25 08:22:33,USR00133,USR00123,1270.14,Rent,P2M,Surat,Tablet,GPay,1,new_device
TXN04851,2026-03-25 08:52:14,USR00190,USR00285,2883.14,Shopping,P2M,Kolkata,iPhone,AmazonPay,0,none
TXN06725,2026-03-25 08:58:01,USR00273,USR00365,9685.08,Fuel,P2P,Surat,iPhone,BHIM,0,none
TXN05694,2026-03-25 09:20:50,USR00102,USR00204,1494.56,Travel,P2P,Chennai,Tablet,BHIM,0,none
TXN03315,2026-03-25 09:26:49,USR00124,USR00403,2210.18,Rent,P2M,Delhi,iPhone,AmazonPay,0,none
TXN09949,2026-03-25 09:31:03,USR00116,USR00090,2112.97,Fuel,P2M,Surat,Tablet,BHIM,1,new_device
TXN09691,2026-03-25 09:32:06,USR00132,USR00103,9887.37,Grocery,P2M,Delhi,Web,PhonePe,1,"new_device,new_receiver"
TXN00712,2026-03-25 09:57:14,USR00095,USR00327,61.17,Shopping,P2P,Delhi,Tablet,GPay,0,none
TXN01941,2026-03-25 10:02:55,USR00219,USR00245,883.98,Entertainment,P2M,Delhi,Tablet,AmazonPay,0,none
TXN00634,2026-03-25 10:09:20,USR00441,USR00076,104.58,Healthcare,P2M,Chennai,Android_Phone,PhonePe,0,none
TXN06658,2026-03-25 10:12:42,USR00243,USR00202,16210.94,Travel,P2M,Chennai,Android_Phone,Paytm,0,none
TXN06833,2026-03-25 10:14:25,USR00365,USR00490,4476.54,Shopping,P2P,Lucknow,iPhone,GPay,0,none
TXN01129,2026-03-25 10:21:04,USR00455,USR00285,3342.0,Rent,P2M,Chennai,iPhone,GPay,0,none
TXN00059,2026-03-25 10:37:56,USR00091,USR00119,72.55,Healthcare,P2M,Surat,Tablet,GPay,0,none
TXN02606,2026-03-25 10:56:31,USR00425,USR00352,1430.06,P2P Transfer,P2P,Ahmedabad,Web,Paytm,0,none
TXN03029,2026-03-25 11:01:06,USR00193,USR00274,291.6,Food Delivery,P2P,Chennai,Tablet,PhonePe,0,none
TXN00538,2026-03-25 11:10:05,USR00294,USR00438,471.64,Entertainment,P2P,Delhi,Android_Phone,Paytm,0,none
TXN09522,2026-03-25 11:13:38,USR00225,USR00118,32.86,Rent,P2P,Ahmedabad,iPhone,PhonePe,1,new_location
TXN09223,2026-03-25 11:13:53,USR00028,USR00483,14936.01,Entertainment,P2M,Delhi,Android_Phone,PhonePe,0,none
TXN00844,2026-03-25 11:22:27,USR00259,USR00368,2024.77,Entertainment,P2P,Pune,Tablet,Paytm,0,none
TXN05163,2026-03-25 11:24:57,USR00073,USR00104,530.74,P2P Transfer,P2P,Surat,Tablet,PhonePe,0,none
TXN07913,2026-03-25 11:35:38,USR00079,USR00269,451.89,Education,P2M,Ahmedabad,Android_Phone,BHIM,0,none
TXN04652,2026-03-25 11:46:11,USR00217,USR00092,13791.57,Food Delivery,P2P,Delhi,Web,AmazonPay,0,none
TXN08784,2026-03-25 11:55:03,USR00255,USR00399,5127.0,Travel,P2P,Bengaluru,Web,Paytm,0,none
TXN06014,2026-03-25 11:59:06,USR00195,USR00060,257.92,Education,P2M,Pune,Android_Phone,BHIM,0,none
TXN08927,2026-03-25 12:05:15,USR00309,USR00351,8003.53,Utilities,P2M,Chennai,iPhone,BHIM,0,none
TXN08414,2026-03-25 12:18:55,USR00498,USR00495,17115.31,Entertainment,P2M,Mumbai,Web,GPay,0,none
TXN04932,2026-03-25 12:25:31,USR00189,USR00119,9913.78,Education,P2M,Mumbai,iPhone,AmazonPay,0,none
TXN08306,2026-03-25 12:39:18,USR00027,USR00170,181.56,Education,P2P,Mumbai,Web,PhonePe,0,none
TXN03195,2026-03-25 12:39:33,USR00104,USR00468,170.31,Food Delivery,P2M,Surat,Web,Paytm,0,none
TXN01133,2026-03-25 12:42:12,USR00272,USR00255,9213.24,Fuel,P2P,Lucknow,Android_Phone,AmazonPay,0,none
TXN00048,2026-03-25 12:42:33,USR00060,USR00116,816.1,Rent,P2P,Delhi,Web,PhonePe,0,none
TXN06625,2026-03-25 13:06:54,USR00308,USR00348,3348.98,Travel,P2P,Surat,Tablet,BHIM,0,none
TXN08481,2026-03-25 13:09:22,USR00134,USR00402,1797.86,Travel,P2M,Delhi,Web,BHIM,0,none
TXN00299,2026-03-25 13:25:49,USR00357,USR00037,15746.68,Entertainment,P2P,Mumbai,Web,PhonePe,0,none
TXN00693,2026-03-25 13:29:26,USR00358,USR00199,2248.39,Fuel,P2M,Surat,Tablet,GPay,0,none
TXN09090,2026-03-25 13:36:35,USR00174,USR00152,457.87,Utilities,P2M,Mumbai,Web,AmazonPay,0,none
TXN02754,2026-03-25 13:48:28,USR00312,USR00211,445.05,Utilities,P2M,Jaipur,Tablet,PhonePe,0,none
TXN03101,2026-03-25 13:58:17,USR00042,USR00286,6088.48,Shopping,P2P,Surat,Tablet,BHIM,0,none
TXN03972,2026-03-25 14:06:31,USR00051,USR00475,10417.38,Entertainment,P2P,Bengaluru,Android_Phone,Paytm,0,none
TXN06811,2026-03-25 14:16:11,USR00053,USR00491,15324.73,Grocery,P2P,Mumbai,Web,Paytm,0,none
TXN05644,2026-03-25 14:22:47,USR00170,USR00315,13899.1,Rent,P2P,Bengaluru,Web,AmazonPay,0,none
TXN00881,2026-03-25 14:23:30,USR00171,USR00169,3883.12,P2P Transfer,P2P,Mumbai,iPhone,BHIM,0,none
TXN00508,2026-03-25 14:41:50,USR00193,USR00370,664.27,Shopping,P2P,Chennai,Tablet,PhonePe,0,none
TXN07371,2026-03-25 14:49:08,USR00072,USR00496,2798.47,Shopping,P2P,Delhi,Tablet,BHIM,0,none
TXN00839,2026-03-25 15:01:02,USR00479,USR00192,423.69,Healthcare,P2M,Hyderabad,iPhone,AmazonPay,0,none
TXN01388,2026-03-25 15:01:19,USR00143,USR00390,4170.78,Food Delivery,P2M,Chennai,Web,Paytm,0,none
TXN08277,2026-03-25 15:02:04,USR00175,USR00098,2081.97,Entertainment,P2M,Bengaluru,Tablet,PhonePe,0,none
TXN07004,2026-03-25 15:25:19,USR00164,USR00268,244.31,Entertainment,P2P,Lucknow,Android_Phone,BHIM,0,none
TXN03375,2026-03-25 15:44:30,USR00275,USR00126,12961.85,Healthcare,P2P,Bengaluru,iPhone,PhonePe,0,none
TXN09977,2026-03-25 15:48:40,USR00185,USR00469,18672.99,Education,P2M,Mumbai,Tablet,BHIM,1,new_location
TXN04844,2026-03-25 15:51:24,USR00462,USR00085,3143.01,P2P Transfer,P2P,Hyderabad,Web,GPay,0,none
TXN05690,2026-03-25 16:27:57,USR00117,USR00140,512.51,Rent,P2P,Ahmedabad,Android_Phone,GPay,0,none
TXN02135,2026-03-25 16:35:44,USR00470,USR00287,9313.96,Entertainment,P2P,Lucknow,Web,AmazonPay,0,none
TXN00099,2026-03-25 16:41:50,USR00210,USR00324,2141.8,Education,P2M,Bengaluru,Web,BHIM,0,none
TXN03265,2026-03-25 16:58:13,USR00460,USR00313,679.01,P2P Transfer,P2P,Lucknow,Android_Phone,AmazonPay,0,none
TXN04145,2026-03-25 17:02:18,USR00456,USR00155,19603.9,Food Delivery,P2M,Kolkata,Web,Paytm,0,none
TXN00265,2026-03-25 17:09:41,USR00107,USR00379,244.37,Healthcare,P2P,Delhi,Tablet,GPay,0,none
TXN09086,2026-03-25 17:17:50,USR00058,USR00176,4442.19,Entertainment,P2P,Hyderabad,iPhone,AmazonPay,0,none
TXN06151,2026-03-25 17:24:07,USR00031,USR00359,883.43,Grocery,P2M,Hyderabad,iPhone,BHIM,0,none
TXN07917,2026-03-25 17:39:42,USR00275,USR00336,18562.63,Food Delivery,P2M,Bengaluru,iPhone,PhonePe,0,none
TXN03597,2026-03-25 17:40:09,USR00294,USR00203,436.01,Entertainment,P2P,Delhi,Android_Phone,Paytm,0,none
TXN06070,2026-03-25 17:44:10,USR00372,USR00332,1479.04,Rent,P2M,Mumbai,Tablet,GPay,0,none
TXN04597,2026-03-25 17:52:42,USR00339,USR00456,9802.95,Education,P2M,Mumbai,Tablet,AmazonPay,0,none
TXN05878,2026-03-25 18:27:46,USR00013,USR00373,259.16,P2P Transfer,P2M,Pune,Tablet,BHIM,0,none
TXN09897,2026-03-25 18:34:58,USR00185,USR00114,17198.48,Shopping,P2P,Chennai,Tablet,BHIM,1,new_receiver
TXN04012,2026-03-25 18:42:06,USR00029,USR00183,247.16,Education,P2M,Chennai,Web,PhonePe,0,none
TXN03503,2026-03-25 18:42:27,USR00125,USR00354,102.63,Shopping,P2M,Bengaluru,iPhone,AmazonPay,0,none
TXN08317,2026-03-25 18:51:36,USR00052,USR00350,15432.07,Travel,P2M,Nagpur,Android_Phone,GPay,0,none
TXN03019,2026-03-25 18:53:00,USR00328,USR00215,12959.41,Healthcare,P2P,Nagpur,Tablet,PhonePe,0,none
TXN03512,2026-03-25 18:54:50,USR00204,USR00350,3960.53,Travel,P2P,Nagpur,iPhone,GPay,0,none
TXN03494,2026-03-25 19:15:18,USR00350,USR00238,199.26,Fuel,P2P,Bengaluru,iPhone,PhonePe,0,none
TXN02009,2026-03-25 19:15:41,USR00475,USR00412,9125.62,P2P Transfer,P2P,Chennai,Web,Paytm,0,none
TXN00974,2026-03-25 19:22:11,USR00285,USR00133,4395.72,Fuel,P2M,Mumbai,Web,Paytm,0,none
TXN03630,2026-03-25 19:23:29,USR00201,USR00004,341.18,P2P Transfer,P2M,Delhi,iPhone,BHIM,0,none
TXN06733,2026-03-25 20:01:01,USR00366,USR00375,10996.23,Entertainment,P2P,Chennai,Web,BHIM,0,none
TXN05285,2026-03-25 20:12:01,USR00342,USR00478,580.91,Food Delivery,P2P,Nagpur,Web,PhonePe,0,none
TXN00530,2026-03-25 20:28:23,USR00140,USR00308,463.0,Food Delivery,P2P,Hyderabad,Web,BHIM,0,none
TXN04384,2026-03-25 20:28:58,USR00232,USR00115,86.09,Utilities,P2M,Hyderabad,iPhone,AmazonPay,0,none
TXN05265,2026-03-25 20:34:31,USR00457,USR00351,8708.43,Shopping,P2P,Lucknow,Web,GPay,0,none
TXN04669,2026-03-25 20:35:19,USR00442,USR00402,3190.31,Travel,P2P,Pune,Android_Phone,Paytm,0,none
TXN03312,2026-03-25 20:35:27,USR00338,USR00100,148.75,Healthcare,P2M,Delhi,Tablet,BHIM,0,none
TXN04043,2026-03-25 20:39:09,USR00295,USR00075,450.21,Grocery,P2M,Kolkata,Android_Phone,AmazonPay,0,none
TXN07292,2026-03-25 20:50:42,USR00336,USR00307,14644.77,Utilities,P2M,Ahmedabad,iPhone,BHIM,0,none
TXN05167,2026-03-25 20:51:55,USR00127,USR00144,1430.65,Grocery,P2P,Surat,Web,AmazonPay,0,none
TXN05811,2026-03-25 21:03:33,USR00071,USR00439,162.64,P2P Transfer,P2P,Surat,Web,Paytm,0,none
TXN02251,2026-03-25 21:05:41,USR00078,USR00467,1906.85,Education,P2M,Mumbai,Tablet,BHIM,0,none
TXN02981,2026-03-25 21:05:58,USR00278,USR00410,626.17,Entertainment,P2P,Bengaluru,iPhone,Paytm,0,none
TXN05633,2026-03-25 21:39:47,USR00352,USR00452,608.16,Travel,P2P,Jaipur,Tablet,Paytm,0,none
TXN08758,2026-03-25 22:05:37,USR00119,USR00077,271.78,Rent,P2P,Chennai,iPhone,GPay,0,none
TXN08435,2026-03-25 22:06:45,USR00155,USR00136,136.74,Healthcare,P2M,Chennai,Android_Phone,BHIM,0,none
TXN02778,2026-03-25 22:09:03,USR00168,USR00407,546.82,Utilities,P2P,Chennai,Tablet,Paytm,0,none
TXN05446,2026-03-25 22:11:59,USR00475,USR00108,6256.5,Travel,P2M,Chennai,Web,Paytm,0,none
TXN00527,2026-03-25 22:21:37,USR00060,USR00116,1543.38,Utilities,P2M,Delhi,Web,PhonePe,0,none
TXN06906,2026-03-25 22:41:39,USR00317,USR00152,534.34,P2P Transfer,P2P,Delhi,iPhone,Paytm,0,none
TXN09609,2026-03-25 22:43:18,USR00011,USR00363,18335.84,Food Delivery,P2M,Surat,iPhone,AmazonPay,1,"new_receiver,new_device"
TXN09878,2026-03-25 22:50:02,USR00375,USR00418,27451.24,Grocery,P2M,Bengaluru,iPhone,PhonePe,1,high_amount
TXN02952,2026-03-25 22:50:48,USR00475,USR00412,8665.84,Travel,P2P,Chennai,Web,Paytm,0,none
TXN09542,2026-03-26 00:44:43,USR00224,USR00138,220.06,Food Delivery,P2M,Mumbai,Web,Paytm,1,"odd_hour,new_receiver"
TXN09933,2026-03-26 01:08:52,USR00069,USR00046,1980.04,Entertainment,P2P,Lucknow,Web,AmazonPay,1,odd_hour
TXN08443,2026-03-26 06:10:56,USR00457,USR00118,8858.88,Education,P2P,Lucknow,Web,GPay,0,none
TXN01434,2026-03-26 06:11:37,USR00244,USR00303,14280.43,Food Delivery,P2P,Ahmedabad,iPhone,PhonePe,0,none
TXN05395,2026-03-26 06:12:49,USR00048,USR00167,2708.33,Grocery,P2M,Kolkata,Web,BHIM,0,none
TXN03677,2026-03-26 06:19:06,USR00287,USR00025,3012.43,P2P Transfer,P2P,Surat,Web,BHIM,0,none
TXN08167,2026-03-26 06:41:17,USR00418,USR00409,1947.87,Travel,P2M,Kolkata,Web,BHIM,0,none
TXN06734,2026-03-26 06:49:46,USR00423,USR00061,230.68,Education,P2P,Hyderabad,iPhone,GPay,0,none
TXN07160,2026-03-26 06:51:52,USR00345,USR00384,1777.48,Travel,P2P,Pune,Android_Phone,Paytm,0,none
TXN00295,2026-03-26 06:59:41,USR00201,USR00004,280.57,P2P Transfer,P2P,Delhi,iPhone,BHIM,0,none
TXN02202,2026-03-26 07:05:09,USR00049,USR00035,2861.44,Food Delivery,P2P,Chennai,Android_Phone,GPay,0,none
TXN04950,2026-03-26 07:15:21,USR00364,USR00099,10103.14,Healthcare,P2M,Lucknow,Web,Paytm,0,none
TXN04650,2026-03-26 07:31:54,USR00239,USR00167,9558.84,Fuel,P2P,Nagpur,Web,AmazonPay,0,none
TXN01465,2026-03-26 07:36:03,USR00104,USR00444,186.01,Food Delivery,P2M,Surat,Web,Paytm,0,none
TXN03123,2026-03-26 07:39:46,USR00049,USR00399,2591.89,Education,P2M,Chennai,Android_Phone,GPay,0,none
TXN02193,2026-03-26 08:04:14,USR00076,USR00212,3880.12,Utilities,P2M,Delhi,iPhone,Paytm,0,none
TXN08736,2026-03-26 08:10:16,USR00407,USR00162,1447.27,Rent,P2P,Pune,Web,Paytm,0,none
TXN02373,2026-03-26 08:11:05,USR00201,USR00004,300.4,Education,P2P,Delhi,iPhone,BHIM,0,none
TXN07089,2026-03-26 08:11:37,USR00051,USR00013,12507.54,Travel,P2P,Bengaluru,Android_Phone,Paytm,0,none
TXN02248,2026-03-26 08:28:45,USR00154,USR00160,2503.11,Healthcare,P2M,Ahmedabad,Tablet,Paytm,0,none
TXN06460,2026-03-26 08:40:41,USR00205,USR00087,1190.7,Food Delivery,P2P,Mumbai,Tablet,GPay,0,none
TXN00542,2026-03-26 08:52:02,USR00352,USR00047,398.59,Grocery,P2P,Jaipur,Tablet,Paytm,0,none
TXN01254,2026-03-26 08:52:58,USR00002,USR00490,1746.23,Utilities,P2M,Chennai,Tablet,Paytm,0,none
TXN02742,2026-03-26 08:54:01,USR00385,USR00361,6889.8,Utilities,P2M,Hyderabad,Tablet,BHIM,0,none
TXN09678,2026-03-26 09:21:33,USR00433,USR00127,13119.43,Utilities,P2M,Lucknow,Android_Phone,AmazonPay,1,"new_location,new_device"
TXN08845,2026-03-26 09:46:12,USR00078,USR00381,1037.54,Entertainment,P2P,Mumbai,Tablet,BHIM,0,none
TXN08850,2026-03-26 10:06:14,USR00253,USR00122,253.91,Entertainment,P2M,Hyderabad,Android_Phone,PhonePe,0,none
TXN07233,2026-03-26 10:08:01,USR00416,USR00326,4147.1,Entertainment,P2M,Bengaluru,Android_Phone,BHIM,0,none
TXN00000,2026-03-26 10:11:30,USR00279,USR00186,3719.64,Shopping,P2M,Delhi,iPhone,BHIM,0,none
TXN03221,2026-03-26 10:12:10,USR00296,USR00292,271.65,Food Delivery,P2M,Kolkata,Web,AmazonPay,0,none
TXN04371,2026-03-26 10:21:38,USR00404,USR00286,3768.39,Travel,P2P,Ahmedabad,Android_Phone,AmazonPay,0,none
TXN05541,2026-03-26 10:31:11,USR00382,USR00448,1279.28,Rent,P2M,Delhi,iPhone,Paytm,0,none
TXN04750,2026-03-26 10:36:39,USR00289,USR00198,8476.8,Shopping,P2M,Ahmedabad,Tablet,PhonePe,0,none
TXN06601,2026-03-26 10:42:20,USR00146,USR00185,314.83,Fuel,P2P,Nagpur,iPhone,PhonePe,0,none
TXN05600,2026-03-26 10:47:55,USR00209,USR00221,643.21,Food Delivery,P2P,Pune,Tablet,PhonePe,0,none
TXN05343,2026-03-26 10:50:03,USR00382,USR00448,1033.3,Healthcare,P2P,Delhi,iPhone,Paytm,0,none
TXN03746,2026-03-26 10:55:44,USR00317,USR00152,274.62,Grocery,P2M,Delhi,iPhone,Paytm,0,none
TXN05610,2026-03-26 11:02:28,USR00142,USR00398,15120.94,Utilities,P2M,Mumbai,Tablet,Paytm,0,none
TXN03218,2026-03-26 11:06:25,USR00079,USR00269,469.36,Education,P2P,Ahmedabad,Android_Phone,BHIM,0,none
TXN04809,2026-03-26 11:18:14,USR00354,USR00370,4908.03,Education,P2P,Hyderabad,Tablet,Paytm,0,none
TXN05879,2026-03-26 11:19:54,USR00248,USR00127,13709.72,Education,P2M,Pune,iPhone,AmazonPay,0,none
TXN08362,2026-03-26 11:21:39,USR00084,USR00235,2990.79,Education,P2P,Ahmedabad,iPhone,Paytm,0,none
TXN00633,2026-03-26 11:23:59,USR00138,USR00409,16535.04,Food Delivery,P2P,Surat,Android_Phone,BHIM,0,none
TXN04127,2026-03-26 11:33:45,USR00480,USR00211,543.34,Healthcare,P2P,Nagpur,Web,GPay,0,none
TXN05803,2026-03-26 11:56:40,USR00053,USR00421,12473.87,Shopping,P2P,Mumbai,Web,Paytm,0,none
TXN05236,2026-03-26 12:12:09,USR00341,USR00493,10044.24,Entertainment,P2M,Lucknow,Tablet,Paytm,0,none
TXN00869,2026-03-26 12:16:50,USR00185,USR00193,14780.57,Grocery,P2P,Chennai,Tablet,BHIM,0,none
TXN06659,2026-03-26 12:19:34,USR00022,USR00366,1982.06,Utilities,P2M,Hyderabad,Web,PhonePe,0,none
TXN01913,2026-03-26 12:42:42,USR00028,USR00483,12181.99,Rent,P2M,Delhi,Android_Phone,PhonePe,0,none
TXN00696,2026-03-26 12:44:43,USR00195,USR00379,401.6,Rent,P2M,Pune,Android_Phone,BHIM,0,none
TXN02733,2026-03-26 12:50:15,USR00287,USR00152,2490.36,Utilities,P2P,Surat,Web,BHIM,0,none
TXN06168,2026-03-26 12:51:50,USR00343,USR00257,2118.52,Rent,P2P,Nagpur,iPhone,Paytm,0,none
TXN04035,2026-03-26 12:52:53,USR00289,USR00328,8363.71,Healthcare,P2P,Ahmedabad,Tablet,PhonePe,0,none
TXN04556,2026-03-26 12:54:31,USR00403,USR00128,571.34,Utilities,P2M,Ahmedabad,Web,GPay,0,none
TXN06763,2026-03-26 13:24:29,USR00254,USR00006,1912.28,Travel,P2P,Hyderabad,Android_Phone,PhonePe,0,none
TXN07415,2026-03-26 13:30:16,USR00182,USR00414,1554.37,Travel,P2M,Delhi,Tablet,BHIM,0,none
TXN09161,2026-03-26 13:41:11,USR00321,USR00105,105.91,Fuel,P2P,Jaipur,Android_Phone,GPay,0,none
TXN07942,2026-03-26 13:45:04,USR00096,USR00445,1611.18,Rent,P2P,Delhi,iPhone,Paytm,0,none
TXN06729,2026-03-26 13:47:01,USR00018,USR00047,3297.17,Travel,P2P,Mumbai,Android_Phone,PhonePe,0,none
TXN01775,2026-03-26 13:53:34,USR00487,USR00462,286.27,P2P Transfer,P2M,Bengaluru,Android_Phone,GPay,0,none
TXN09095,2026-03-26 13:59:31,USR00282,USR00453,3170.15,Education,P2P,Pune,Android_Phone,GPay,0,none
TXN00430,2026-03-26 14:11:44,USR00234,USR00230,230.47,Healthcare,P2P,Hyderabad,iPhone,Paytm,0,none
TXN05110,2026-03-26 14:24:18,USR00461,USR00285,842.7,P2P Transfer,P2M,Nagpur,Tablet,AmazonPay,0,none
TXN09128,2026-03-26 14:46:32,USR00026,USR00367,2324.76,Travel,P2M,Lucknow,Web,Paytm,0,none
TXN09031,2026-03-26 15:04:46,USR00446,USR00350,3602.39,P2P Transfer,P2P,Pune,Android_Phone,GPay,0,none
TXN01911,2026-03-26 15:08:01,USR00084,USR00118,2602.35,Education,P2P,Ahmedabad,iPhone,Paytm,0,none
TXN07645,2026-03-26 15:23:48,USR00275,USR00126,20296.22,Shopping,P2P,Bengaluru,iPhone,PhonePe,0,none
TXN00862,2026-03-26 15:27:34,USR00194,USR00411,4589.58,Rent,P2M,Delhi,Android_Phone,AmazonPay,0,none
TXN02896,2026-03-26 15:34:54,USR00029,USR00183,354.65,Food Delivery,P2M,Chennai,Web,PhonePe,0,none
TXN06886,2026-03-26 15:46:08,USR00219,USR00298,988.92,Travel,P2P,Delhi,Tablet,AmazonPay,0,none
TXN06052,2026-03-26 15:54:19,USR00161,USR00365,73.51,Entertainment,P2M,Mumbai,Android_Phone,BHIM,0,none
TXN02751,2026-03-26 15:56:23,USR00152,USR00023,341.21,Healthcare,P2P,Mumbai,Android_Phone,AmazonPay,0,none
TXN01854,2026-03-26 16:01:05,USR00398,USR00295,14446.62,Shopping,P2M,Kolkata,Web,GPay,0,none
TXN09115,2026-03-26 16:08:56,USR00322,USR00261,357.96,Food Delivery,P2P,Kolkata,iPhone,AmazonPay,0,none
TXN01161,2026-03-26 16:09:37,USR00216,USR00495,1490.73,Grocery,P2M,Chennai,Tablet,Paytm,0,none
TXN01593,2026-03-26 16:19:06,USR00464,USR00058,1235.67,Grocery,P2M,Nagpur,iPhone,BHIM,0,none
TXN01335,2026-03-26 16:57:11,USR00007,USR00335,68.01,P2P Transfer,P2P,Lucknow,iPhone,BHIM,0,none
TXN03191,2026-03-26 17:23:57,USR00154,USR00104,3340.36,Utilities,P2P,Ahmedabad,Tablet,Paytm,0,none
TXN00924,2026-03-26 17:27:07,USR00166,USR00287,294.78,Education,P2M,Jaipur,iPhone,BHIM,0,none
TXN03868,2026-03-26 17:43:38,USR00433,USR00098,10315.01,Entertainment,P2M,Jaipur,iPhone,AmazonPay,0,none
TXN03070,2026-03-26 17:51:13,USR00426,USR00095,75.89,Travel,P2P,Jaipur,Web,Paytm,0,none
TXN08801,2026-03-26 17:57:03,USR00294,USR00166,662.98,Shopping,P2P,Delhi,Android_Phone,Paytm,0,none
TXN03091,2026-03-26 18:11:24,USR00210,USR00364,2547.62,Healthcare,P2M,Bengaluru,Web,BHIM,0,none
TXN03471,2026-03-26 18:18:16,USR00196,USR00157,302.29,Rent,P2P,Hyderabad,Web,Paytm,0,none
TXN07210,2026-03-26 18:18:36,USR00169,USR00489,19028.18,Healthcare,P2M,Mumbai,Web,BHIM,0,none
TXN00870,2026-03-26 18:20:53,USR00157,USR00483,2129.13,Utilities,P2M,Ahmedabad,Web,BHIM,0,none
TXN01239,2026-03-26 18:35:53,USR00480,USR00211,257.62,Education,P2P,Nagpur,Web,GPay,0,none
TXN08050,2026-03-26 18:40:35,USR00055,USR00435,44.5,Food Delivery,P2P,Lucknow,Tablet,Paytm,0,none
TXN05261,2026-03-26 18:54:20,USR00177,USR00133,10171.54,Entertainment,P2P,Chennai,Tablet,PhonePe,0,none
TXN00500,2026-03-26 18:54:44,USR00480,USR00363,184.92,Healthcare,P2M,Nagpur,Web,GPay,0,none
TXN07728,2026-03-26 19:00:02,USR00306,USR00003,2175.17,Entertainment,P2P,Lucknow,Tablet,Paytm,0,none
TXN08021,2026-03-26 19:02:04,USR00430,USR00098,18361.18,Healthcare,P2M,Delhi,iPhone,BHIM,0,none
TXN06497,2026-03-26 19:15:06,USR00075,USR00212,4339.14,Education,P2P,Ahmedabad,iPhone,BHIM,0,none
TXN03816,2026-03-26 19:24:32,USR00310,USR00065,3262.78,Rent,P2M,Hyderabad,iPhone,Paytm,0,none
TXN07439,2026-03-26 19:28:50,USR00113,USR00207,83.89,Grocery,P2M,Hyderabad,Tablet,Paytm,0,none
TXN05837,2026-03-26 19:38:01,USR00244,USR00067,14044.43,Fuel,P2M,Ahmedabad,iPhone,PhonePe,0,none
TXN00394,2026-03-26 19:39:04,USR00401,USR00230,1738.17,Travel,P2M,Chennai,Web,AmazonPay,0,none
TXN00009,2026-03-26 19:42:04,USR00322,USR00368,369.54,P2P Transfer,P2P,Kolkata,iPhone,AmazonPay,0,none
TXN09767,2026-03-26 20:13:50,USR00242,USR00038,9225.39,Rent,P2P,Kolkata,Android_Phone,Paytm,1,new_receiver
TXN01073,2026-03-26 20:21:09,USR00187,USR00117,2849.08,Education,P2P,Jaipur,Tablet,PhonePe,0,none
TXN06656,2026-03-26 20:31:02,USR00303,USR00428,169.55,Fuel,P2P,Chennai,Web,GPay,0,none
TXN00377,2026-03-26 20:43:09,USR00265,USR00121,268.47,Shopping,P2P,Surat,Tablet,Paytm,0,none
TXN01242,2026-03-26 20:45:48,USR00469,USR00471,544.61,Food Delivery,P2P,Mumbai,iPhone,GPay,0,none
TXN07872,2026-03-26 20:53:01,USR00426,USR00097,105.01,Entertainment,P2P,Jaipur,Web,Paytm,0,none
TXN00575,2026-03-26 20:53:28,USR00055,USR00194,65.21,Utilities,P2M,Lucknow,Tablet,Paytm,0,none
TXN08199,2026-03-26 21:08:51,USR00130,USR00114,453.49,P2P Transfer,P2M,Kolkata,iPhone,GPay,0,none
TXN04349,2026-03-26 21:25:00,USR00365,USR00186,2583.02,Shopping,P2M,Lucknow,iPhone,GPay,0,none
TXN07236,2026-03-26 21:27:12,USR00474,USR00060,182.17,Education,P2M,Pune,Web,BHIM,0,none
TXN08431,2026-03-26 21:29:32,USR00220,USR00336,102.15,Grocery,P2P,Delhi,Android_Phone,PhonePe,0,none
TXN03622,2026-03-26 21:31:06,USR00274,USR00015,14179.44,Healthcare,P2P,Mumbai,iPhone,Paytm,0,none
TXN01728,2026-03-26 21:38:58,USR00166,USR00166,297.63,Rent,P2P,Jaipur,iPhone,BHIM,0,none
TXN07437,2026-03-26 22:34:42,USR00477,USR00018,124.98,Travel,P2M,Surat,Web,PhonePe,0,none
TXN03581,2026-03-26 22:34:42,USR00188,USR00034,1861.42,Utilities,P2P,Pune,Android_Phone,GPay,0,none
TXN03938,2026-03-26 22:50:44,USR00304,USR00346,1774.63,Rent,P2M,Surat,iPhone,BHIM,0,none
