transaction_id,timestamp,sender_id,receiver_id,amount,merchant_category,transaction_type,location,device_type,upi_channel,is_fraud_simulated,fraud_pattern,hour,day_of_week,historical_avg_amount,amount_deviation,transactions_last_hour,average_transaction_amount,time_since_last_transaction,recipient_frequency,device_changed,location_changed,iqr_flag,isolation_forest_flag,isolation_forest_score
TXN07401,2026-03-15 06:49:04,USR00172,USR00387,2951.05,Shopping,P2M,Surat,Tablet,Paytm,0,none,6,6,2623.055625,0.4225790517332767,1,2623.055625,42.36666666666667,8,0,0,1,1,-0.007038715491142877
TXN03458,2026-03-15 06:55:22,USR00420,USR00197,1354.95,Travel,P2M,Nagpur,Android_Phone,BHIM,0,none,6,6,2594.7485714285717,-2.4164842511957083,0,2594.7485714285717,659.2666666666667,7,0,0,1,0,0.07774191042756551
TXN01405,2026-03-15 07:00:16,USR00266,USR00079,19305.78,Shopping,P2M,Lucknow,iPhone,PhonePe,0,none,7,6,14477.253999999995,2.1242275248304208,0,14477.253999999995,506.4333333333333,4,0,0,1,0,0.0476624966791645
TXN04633,2026-03-15 07:01:09,USR00378,USR00307,454.53,Entertainment,P2P,Pune,iPhone,PhonePe,0,none,7,6,435.6066666666666,0.1346721360182814,0,435.6066666666666,21100.45,1,0,0,0,0,0.07188059075929792
TXN00945,2026-03-15 07:01:25,USR00231,USR00287,1208.12,Education,P2M,Pune,iPhone,BHIM,0,none,7,6,1584.7786666666668,-0.8010880926053568,0,1584.7786666666668,12702.533333333333,2,0,0,0,0,0.10575054253155497
TXN02483,2026-03-15 07:02:31,USR00289,USR00278,8619.61,P2P Transfer,P2P,Ahmedabad,Tablet,PhonePe,0,none,7,6,21799.04444444444,-0.4426768648939547,0,21799.04444444444,9771.2,6,0,0,0,0,0.07988419316223877
TXN01843,2026-03-15 07:11:28,USR00001,USR00308,5689.08,Utilities,P2P,Pune,iPhone,AmazonPay,0,none,7,6,4074.3600000000006,2.395127790661411,0,4074.3600000000006,19410.283333333333,3,0,0,0,0,0.05031056201421574
TXN02681,2026-03-15 07:20:14,USR00005,USR00107,8036.8,Utilities,P2P,Surat,Tablet,Paytm,0,none,7,6,11998.734615384612,-0.2700909687972558,0,11998.734615384612,1266.1,6,0,0,0,0,0.10164909687800278
TXN00706,2026-03-15 07:27:08,USR00424,USR00030,1147.51,Healthcare,P2P,Surat,Android_Phone,GPay,0,none,7,6,1229.2707142857143,-0.2929509993339395,0,1229.2707142857143,5762.783333333334,0,0,0,0,0,0.12111928658991211
TXN02723,2026-03-15 07:59:43,USR00390,USR00207,115.67,Education,P2P,Surat,Web,GPay,0,none,7,6,105.921,0.323507106968724,0,105.921,2699.866666666667,3,0,0,0,0,0.12814473582617353
TXN01606,2026-03-15 08:00:41,USR00491,USR00033,65.8,Food Delivery,P2P,Ahmedabad,Web,BHIM,0,none,8,6,119.94066666666669,-2.067150713385722,0,119.94066666666669,2274.45,2,0,0,0,0,0.12305729263009224
TXN03695,2026-03-15 08:21:23,USR00096,USR00445,2500.43,Rent,P2M,Delhi,iPhone,Paytm,0,none,8,6,2037.6780952380952,1.102505937048512,0,2037.6780952380952,6737.516666666666,5,0,0,0,0,0.1156456680086137
TXN04706,2026-03-15 08:33:54,USR00407,USR00162,2073.85,Grocery,P2M,Pune,Web,Paytm,0,none,8,6,1587.578888888889,1.0044135516649957,0,1587.578888888889,847.6666666666666,4,0,0,0,0,0.12723384076867794
TXN09297,2026-03-15 08:39:04,USR00243,USR00320,2883.49,Healthcare,P2M,Chennai,Android_Phone,Paytm,0,none,8,6,16076.478333333333,-0.7996798329778778,0,16076.478333333333,4154.333333333333,6,0,0,0,0,0.11483513371477339
TXN04628,2026-03-15 08:51:14,USR00186,USR00427,4708.12,Shopping,P2P,Jaipur,Tablet,GPay,0,none,8,6,4852.398999999999,-0.1031566291866307,0,4852.398999999999,1324.7166666666667,8,0,0,0,0,0.08794366524739866
TXN02036,2026-03-15 09:01:46,USR00254,USR00061,1831.17,Food Delivery,P2M,Hyderabad,Android_Phone,PhonePe,0,none,9,6,1702.881111111111,0.275734502803386,0,1702.881111111111,6919.183333333333,7,0,0,0,0,0.1106750703045854
TXN02408,2026-03-15 09:15:39,USR00396,USR00103,3234.9,Travel,P2P,Hyderabad,iPhone,PhonePe,0,none,9,6,5849.46,-2.2433025431388574,0,5849.46,1180.7333333333331,9,0,0,0,0,0.06443727738805671
TXN07667,2026-03-15 09:23:30,USR00249,USR00151,18421.62,Rent,P2M,Nagpur,iPhone,PhonePe,0,none,9,6,12703.155,1.963851167788517,0,12703.155,5390.05,0,0,0,1,0,0.06102651340918036
TXN04574,2026-03-15 09:27:15,USR00362,USR00343,289.52,P2P Transfer,P2P,Pune,Web,AmazonPay,0,none,9,6,263.28000000000003,0.3196474588388416,0,263.28000000000003,3706.5833333333335,5,0,0,0,0,0.1298672494010663
TXN00705,2026-03-15 09:27:15,USR00171,USR00169,2867.85,Shopping,P2M,Mumbai,iPhone,BHIM,0,none,9,6,3621.506,-0.9421677433062832,0,3621.506,2572.45,10,0,0,0,0,0.06611107742456901
TXN01488,2026-03-15 09:41:50,USR00317,USR00152,357.68,Entertainment,P2M,Delhi,iPhone,Paytm,0,none,9,6,354.687,0.0511854946213246,0,354.687,9928.933333333332,7,0,0,0,0,0.10252537088823244
TXN07945,2026-03-15 09:50:29,USR00105,USR00188,321.01,Travel,P2M,Delhi,iPhone,Paytm,0,none,9,6,594.771875,-0.3435991713292803,0,594.771875,10138.8,5,0,0,0,0,0.11982267050262946
TXN03951,2026-03-15 10:10:40,USR00380,USR00047,13227.05,Rent,P2P,Jaipur,Android_Phone,AmazonPay,0,none,10,6,12291.0335,0.3279375139737576,0,12291.0335,3036.633333333333,3,0,0,0,0,0.11728609576902099
TXN04218,2026-03-15 10:28:30,USR00455,USR00272,727.5,Grocery,P2P,Chennai,iPhone,GPay,0,none,10,6,2776.105625,-3.030750950009087,0,2776.105625,3988.5666666666666,12,0,0,1,0,0.019441145509956903
TXN06565,2026-03-15 10:32:52,USR00322,USR00261,301.46,Fuel,P2M,Kolkata,iPhone,AmazonPay,0,none,10,6,373.9486666666666,-0.8722332582464247,0,373.9486666666666,6645.433333333333,5,0,0,0,0,0.12551270992301844
TXN03783,2026-03-15 10:34:40,USR00083,USR00125,12814.28,Rent,P2M,Kolkata,Web,AmazonPay,0,none,10,6,12196.719411764709,0.2150491273358213,0,12196.719411764709,3059.983333333333,8,0,0,0,0,0.07557765454882498
TXN03759,2026-03-15 10:41:54,USR00425,USR00010,2842.53,Education,P2M,Ahmedabad,Web,Paytm,0,none,10,6,2122.2955555555554,1.5828225765898891,0,2122.2955555555554,1475.1666666666667,7,0,0,0,0,0.10312640405399298
TXN04591,2026-03-15 10:50:50,USR00429,USR00049,7604.65,Shopping,P2P,Kolkata,Web,GPay,0,none,10,6,6744.701333333334,0.7127285045133461,0,6744.701333333334,4467.283333333334,3,0,0,0,0,0.12823983261947797
TXN02708,2026-03-15 10:53:07,USR00243,USR00026,10999.0,Travel,P2M,Chennai,Android_Phone,Paytm,0,none,10,6,15382.110526315788,-0.2684773527519764,0,15382.110526315788,134.05,5,0,0,0,0,0.1058335563954671
TXN00930,2026-03-15 10:56:10,USR00209,USR00481,941.07,Rent,P2P,Pune,Tablet,PhonePe,0,none,10,6,871.1957142857143,0.4436193250875399,0,871.1957142857143,3853.35,2,0,0,0,0,0.1433200329598887
TXN04931,2026-03-15 11:05:57,USR00280,USR00355,525.88,Healthcare,P2M,Bengaluru,Web,PhonePe,0,none,11,6,422.6209090909092,1.2022782069647124,0,422.6209090909092,14519.466666666667,3,0,0,0,0,0.11515479768259562
TXN05557,2026-03-15 11:15:13,USR00336,USR00286,18176.05,Shopping,P2P,Ahmedabad,iPhone,BHIM,0,none,11,6,26928.53133333333,-0.1780252467557959,0,26928.53133333333,942.2666666666668,7,0,0,1,0,0.06034102491259735
TXN07976,2026-03-15 11:17:27,USR00453,USR00195,72.63,Entertainment,P2M,Surat,Tablet,AmazonPay,0,none,11,6,78.14166666666667,-0.3116705358359463,0,78.14166666666667,4304.216666666666,10,0,0,0,0,0.0735292608832342
TXN00510,2026-03-15 11:23:08,USR00381,USR00411,7553.13,Healthcare,P2P,Ahmedabad,iPhone,AmazonPay,0,none,11,6,13303.5,-0.3642014903673716,0,13303.5,34386.51666666667,3,0,0,0,1,-0.011755563342366937
TXN02717,2026-03-15 11:26:13,USR00241,USR00050,6599.81,Rent,P2P,Chennai,Tablet,BHIM,0,none,11,6,5530.376470588236,0.7424868836466021,0,5530.376470588236,3702.866666666667,9,0,0,0,0,0.07561401611921159
TXN08856,2026-03-15 11:28:41,USR00491,USR00015,156.07,Shopping,P2M,Ahmedabad,Web,BHIM,0,none,11,6,116.556875,1.3842166325154992,0,116.556875,208.0,4,0,0,0,0,0.1257807072302558
TXN09886,2026-03-15 11:45:09,USR00374,USR00479,12770.64,Entertainment,P2P,Ahmedabad,Tablet,PhonePe,1,new_receiver,11,6,12245.50875,0.2055160604352994,0,12245.50875,8218.033333333333,0,0,0,0,0,0.10301140144693766
TXN01218,2026-03-15 11:53:03,USR00238,USR00323,857.52,P2P Transfer,P2M,Ahmedabad,Tablet,BHIM,0,none,11,6,668.7228571428572,1.0254719923437474,0,668.7228571428572,23112.65,2,0,0,0,0,0.06594056520611902
TXN05599,2026-03-15 12:14:17,USR00373,USR00128,462.11,Utilities,P2M,Lucknow,Web,BHIM,0,none,12,6,402.755625,0.4981338662324099,0,402.755625,2703.5333333333333,9,0,0,0,0,0.08856837342703494
TXN08251,2026-03-15 12:22:38,USR00159,USR00291,7980.41,Travel,P2P,Kolkata,Android_Phone,PhonePe,0,none,12,6,7202.745483870966,0.4140224595060784,0,7202.745483870966,1045.4666666666667,15,0,0,0,0,0.009852146472707046
TXN09572,2026-03-15 12:23:03,USR00114,USR00158,397.68,Food Delivery,P2P,Kolkata,iPhone,Paytm,1,rapid_burst,12,6,359.0717647058823,0.4164937386219038,0,359.0717647058823,7507.75,1,0,0,0,0,0.1396426428577084
TXN01007,2026-03-15 12:25:37,USR00396,USR00117,5381.89,Utilities,P2P,Hyderabad,iPhone,PhonePe,0,none,12,6,5686.049999999999,-0.2350829907882494,0,5686.049999999999,189.96666666666667,5,0,0,0,0,0.12029699263382143
TXN04155,2026-03-15 12:32:01,USR00440,USR00434,6804.71,Food Delivery,P2P,Delhi,Tablet,AmazonPay,0,none,12,6,6649.372352941175,0.1134352078269699,0,6649.372352941175,8897.983333333334,4,0,0,0,0,0.12081664521726254
TXN02300,2026-03-15 12:34:54,USR00022,USR00342,3538.49,Utilities,P2P,Hyderabad,Web,PhonePe,0,none,12,6,4489.606521739131,-0.6350823708689358,0,4489.606521739131,1257.05,6,0,0,0,0,0.12149277205936787
TXN01193,2026-03-15 13:06:07,USR00302,USR00348,1778.95,Fuel,P2M,Surat,Tablet,PhonePe,0,none,13,6,3579.3128571428574,-1.8792245477428773,0,3579.3128571428574,5225.033333333334,8,0,0,0,0,0.09511018506179802
TXN07260,2026-03-15 13:08:07,USR00199,USR00180,1978.04,Shopping,P2M,Ahmedabad,Tablet,PhonePe,0,none,13,6,2184.4821739130434,-0.3410947656445936,0,2184.4821739130434,11298.566666666668,4,0,0,0,0,0.12857452177717
TXN01039,2026-03-15 13:16:19,USR00406,USR00323,438.66,Grocery,P2M,Lucknow,Tablet,PhonePe,0,none,13,6,495.264,-0.4782344073935374,0,495.264,21157.316666666666,6,0,0,0,0,0.06252220143636539
TXN05175,2026-03-15 13:20:23,USR00319,USR00301,964.56,Shopping,P2P,Nagpur,iPhone,PhonePe,0,none,13,6,1233.9633333333334,-0.8590273099730129,0,1233.9633333333334,1192.95,15,0,0,0,0,0.017218753040936674
TXN05341,2026-03-15 13:22:04,USR00077,USR00247,2304.66,Rent,P2P,Ahmedabad,iPhone,BHIM,0,none,13,6,1386.2760000000003,3.43176535978691,0,1386.2760000000003,2737.5666666666666,2,0,0,1,0,0.12466631376078957
TXN03991,2026-03-15 13:29:58,USR00495,USR00306,19017.85,Food Delivery,P2M,Kolkata,Web,AmazonPay,0,none,13,6,11705.068333333336,2.119933603755602,0,11705.068333333336,1762.1,9,0,0,1,0,0.018068178780326627
TXN00893,2026-03-15 13:31:40,USR00258,USR00241,213.77,Utilities,P2M,Pune,Android_Phone,BHIM,0,none,13,6,458.3257142857143,-2.855180147720966,0,458.3257142857143,3959.2,6,0,0,1,0,0.10881739435893295
TXN03046,2026-03-15 13:35:56,USR00390,USR00102,122.4,Shopping,P2P,Surat,Web,GPay,0,none,13,6,106.38523809523812,0.5431995370646039,0,106.38523809523812,336.21666666666664,0,0,0,0,0,0.13263618175323622
TXN00507,2026-03-15 13:49:59,USR00446,USR00079,5342.77,Food Delivery,P2M,Pune,Android_Phone,GPay,0,none,13,6,4770.299444444445,0.4882681393708856,0,4770.299444444445,1744.5166666666669,3,0,0,0,0,0.13749943013175375
TXN01290,2026-03-15 13:50:51,USR00328,USR00215,11588.98,Utilities,P2M,Nagpur,Tablet,PhonePe,0,none,13,6,10700.157142857144,0.2654017584638475,0,10700.157142857144,13216.433333333332,1,0,0,0,0,0.1027079743644354
TXN01127,2026-03-15 13:59:29,USR00408,USR00011,915.88,Rent,P2P,Kolkata,Tablet,PhonePe,0,none,13,6,692.2088235294117,0.3384926735156603,0,692.2088235294117,1586.1333333333334,4,0,0,0,0,0.14579309923323464
TXN05865,2026-03-15 14:05:45,USR00383,USR00411,245.69,Entertainment,P2M,Kolkata,Android_Phone,BHIM,0,none,14,6,302.8145454545454,-0.1233459201522762,0,302.8145454545454,5240.466666666666,9,0,0,0,0,0.08943660355137889
TXN00523,2026-03-15 14:08:28,USR00335,USR00260,572.17,Education,P2M,Delhi,Android_Phone,AmazonPay,0,none,14,6,494.9713333333333,0.6505064630030497,0,494.9713333333333,25678.283333333333,2,0,0,0,0,0.051062836680208
TXN04813,2026-03-15 14:10:18,USR00133,USR00073,1061.09,Grocery,P2M,Surat,Android_Phone,GPay,0,none,14,6,1195.6614999999997,-0.4966543271900723,0,1195.6614999999997,11571.3,2,0,0,0,0,0.1345572408891797
TXN07604,2026-03-15 14:15:00,USR00069,USR00046,2955.9,Travel,P2M,Lucknow,Web,AmazonPay,0,none,14,6,2506.544615384616,0.6920924016175058,0,2506.544615384616,22590.866666666665,4,0,0,0,0,0.06804361894964067
TXN08505,2026-03-15 14:23:15,USR00097,USR00338,2193.48,Food Delivery,P2M,Bengaluru,Web,GPay,0,none,14,6,2872.287692307693,-0.1903837805035501,0,2872.287692307693,7222.266666666666,6,0,0,0,0,0.12240786989215752
TXN08385,2026-03-15 14:23:50,USR00055,USR00435,52.5,Grocery,P2M,Lucknow,Tablet,Paytm,0,none,14,6,85.35611111111112,-0.2325401064656163,0,85.35611111111112,4614.333333333333,1,0,0,0,0,0.14461641528121655
TXN02395,2026-03-15 14:37:50,USR00312,USR00211,192.51,Grocery,P2P,Jaipur,Tablet,PhonePe,0,none,14,6,502.26555555555547,-2.588651678459449,0,502.26555555555547,3877.3,4,0,0,1,0,0.11968559644276489
TXN07001,2026-03-15 14:40:35,USR00055,USR00172,52.85,Healthcare,P2M,Lucknow,Tablet,Paytm,0,none,14,6,83.62684210526317,-0.2234751200634729,1,83.62684210526317,16.75,2,0,0,1,0,0.05764796804771244
TXN07763,2026-03-15 14:58:51,USR00172,USR00387,2495.54,Entertainment,P2M,Surat,Tablet,Paytm,0,none,14,6,2642.349411764706,-0.1939504778650231,0,2642.349411764706,489.78333333333336,9,0,0,0,0,0.08528673804640152
TXN02409,2026-03-15 15:00:56,USR00140,USR00308,467.47,P2P Transfer,P2P,Hyderabad,Web,BHIM,0,none,15,6,460.3726666666667,0.0480732199471521,0,460.3726666666667,2548.616666666667,1,0,0,0,0,0.14877707835427872
TXN09904,2026-03-15 15:10:36,USR00160,USR00060,8812.65,Fuel,P2P,Surat,Web,Paytm,1,new_location,15,6,9841.328461538462,-0.7151098876563804,0,9841.328461538462,7197.733333333334,4,0,1,0,1,-0.03398477260001831
TXN02822,2026-03-15 15:17:26,USR00373,USR00128,288.83,Healthcare,P2M,Lucknow,Web,BHIM,0,none,15,6,406.2470588235294,-1.008422110099816,0,406.2470588235294,183.15,10,0,0,0,0,0.06759804219509707
TXN00306,2026-03-15 15:43:08,USR00145,USR00227,13539.7,Healthcare,P2P,Ahmedabad,Android_Phone,GPay,0,none,15,6,13698.960000000005,-0.0354442427507209,0,13698.960000000005,1347.0333333333333,2,0,0,0,0,0.11754965408022056
TXN01765,2026-03-15 15:48:28,USR00173,USR00467,535.04,Education,P2M,Jaipur,iPhone,PhonePe,0,none,15,6,1508.7727777777775,-0.4523043097594818,0,1508.7727777777775,6943.2,5,0,0,0,0,0.13382910700852896
TXN07313,2026-03-15 16:10:20,USR00081,USR00035,13152.82,Healthcare,P2M,Jaipur,Tablet,PhonePe,0,none,16,6,9750.89,1.5117007785288312,0,9750.89,28442.033333333333,8,0,0,0,1,-0.04011026627747705
TXN01235,2026-03-15 16:11:57,USR00307,USR00456,9808.7,Utilities,P2P,Hyderabad,Web,Paytm,0,none,16,6,7725.230625,1.551506873762042,0,7725.230625,4140.266666666666,2,0,0,0,0,0.125540205375341
TXN07602,2026-03-15 16:50:38,USR00012,USR00040,1116.74,Travel,P2P,Pune,Android_Phone,GPay,0,none,16,6,1038.28625,0.3168318836414823,0,1038.28625,19165.08333333333,0,0,0,0,0,0.08871484877921992
TXN05350,2026-03-15 17:12:22,USR00396,USR00103,5064.75,Entertainment,P2P,Hyderabad,iPhone,PhonePe,0,none,17,6,5668.158235294117,-0.4799434263382394,0,5668.158235294117,286.75,10,0,0,0,0,0.059607390885918654
TXN09326,2026-03-15 17:22:36,USR00184,USR00457,7380.73,P2P Transfer,P2P,Jaipur,Android_Phone,GPay,0,none,17,6,10544.45307692308,-1.0843963375097807,0,10544.45307692308,4884.583333333333,4,0,0,0,0,0.12240128522869426
TXN05578,2026-03-15 17:26:14,USR00226,USR00199,9533.87,Education,P2P,Ahmedabad,iPhone,Paytm,0,none,17,6,12563.21375,-0.1729269148780494,0,12563.21375,10033.633333333331,3,0,0,0,0,0.11772536054159621
TXN00532,2026-03-15 17:30:17,USR00300,USR00450,1956.88,Food Delivery,P2P,Nagpur,Web,AmazonPay,0,none,17,6,1901.81,0.0927536275573695,0,1901.81,11501.133333333331,2,0,0,0,0,0.12760674385759585
TXN08847,2026-03-15 17:39:18,USR00481,USR00401,1281.57,Grocery,P2P,Bengaluru,Web,GPay,0,none,17,6,1081.736956521739,0.9582230925207124,0,1081.736956521739,1928.2666666666669,13,0,0,0,0,0.0232019765976616
TXN07618,2026-03-15 17:44:15,USR00422,USR00101,1288.73,P2P Transfer,P2M,Ahmedabad,Web,PhonePe,0,none,17,6,1350.8626086956524,-0.0338268021200386,0,1350.8626086956524,6124.15,4,0,0,0,0,0.1370978232545063
TXN07751,2026-03-15 17:44:44,USR00344,USR00006,344.16,Healthcare,P2M,Surat,Tablet,AmazonPay,0,none,17,6,307.58562500000005,0.516366119549285,0,307.58562500000005,5591.466666666666,2,0,0,0,0,0.14294401562632014
TXN04828,2026-03-15 17:45:39,USR00342,USR00364,946.3,Entertainment,P2P,Nagpur,Web,PhonePe,0,none,17,6,789.50625,0.5922917584201828,0,789.50625,10632.4,2,0,0,0,0,0.13031909022756433
TXN08517,2026-03-15 17:53:02,USR00357,USR00027,12347.3,Grocery,P2M,Mumbai,Web,PhonePe,0,none,17,6,16412.859444444442,-0.1548695400807499,0,16412.859444444442,2136.266666666667,9,0,0,0,0,0.06423157103845989
TXN00525,2026-03-15 18:06:43,USR00185,USR00445,17789.51,Healthcare,P2M,Chennai,Tablet,BHIM,0,none,18,6,14199.326875,0.854029819169565,0,14199.326875,2984.3166666666666,4,0,0,1,0,0.08614696103719294
TXN01908,2026-03-15 18:17:15,USR00248,USR00043,5913.71,Utilities,P2M,Pune,iPhone,AmazonPay,0,none,18,6,13726.526470588236,-2.103137942298623,0,13726.526470588236,9031.016666666666,5,0,0,0,0,0.09242980161617897
TXN07693,2026-03-15 18:19:23,USR00275,USR00126,12333.51,Utilities,P2M,Bengaluru,iPhone,PhonePe,0,none,18,6,14576.473636363637,-0.8699880654885997,0,14576.473636363637,8788.333333333334,8,0,0,0,0,0.05535086781680182
TXN09731,2026-03-15 18:23:05,USR00029,USR00244,469.41,Fuel,P2M,Chennai,Web,PhonePe,1,new_receiver,18,6,307.9678571428572,1.5422444331126643,0,307.9678571428572,11569.416666666666,0,0,0,0,0,0.10759568470725289
TXN03255,2026-03-15 18:25:30,USR00055,USR00253,52.77,Food Delivery,P2M,Lucknow,Tablet,Paytm,0,none,18,6,82.088,-0.2181404012285628,0,82.088,224.91666666666663,3,0,0,0,0,0.1320641465471981
TXN05959,2026-03-15 18:30:09,USR00218,USR00419,480.1,P2P Transfer,P2M,Nagpur,Web,BHIM,0,none,18,6,719.3429166666668,-0.2152668345449322,0,719.3429166666668,11879.616666666669,12,0,0,0,0,0.01588910132361332
TXN04253,2026-03-15 18:35:07,USR00337,USR00324,3669.7,Grocery,P2P,Chennai,Android_Phone,Paytm,0,none,18,6,2800.382380952381,1.046975264031331,0,2800.382380952381,4325.416666666667,5,0,0,0,0,0.12014492341315058
TXN09950,2026-03-15 18:35:56,USR00068,USR00352,1653.28,Grocery,P2P,Pune,Web,Paytm,1,new_location,18,6,1070.3584210526317,1.925381691993412,0,1070.3584210526317,8422.683333333332,11,0,1,0,1,-0.09225725698403098
TXN00039,2026-03-15 19:00:32,USR00463,USR00012,1995.9,Education,P2M,Lucknow,iPhone,PhonePe,0,none,19,6,2215.458947368421,-0.4619560241782058,0,2215.458947368421,1935.65,3,0,0,0,0,0.13370688195416142
TXN02352,2026-03-15 19:35:12,USR00284,USR00403,12790.77,Fuel,P2M,Delhi,Tablet,PhonePe,0,none,19,6,15729.03,-0.9570486338144152,0,15729.03,1462.7666666666669,0,0,0,0,0,0.09584337771965201
TXN02026,2026-03-15 19:35:53,USR00434,USR00340,325.91,Healthcare,P2P,Surat,Web,PhonePe,0,none,19,6,304.57714285714286,0.3362467120770191,0,304.57714285714286,12961.55,0,0,0,0,0,0.1040427599298816
TXN02503,2026-03-15 19:38:38,USR00164,USR00322,145.73,Entertainment,P2M,Lucknow,Android_Phone,BHIM,0,none,19,6,202.54555555555555,-0.6549547765630745,0,202.54555555555555,7381.5,2,0,0,0,0,0.12995840187144053
TXN05425,2026-03-15 19:45:47,USR00451,USR00381,4124.54,Food Delivery,P2M,Jaipur,iPhone,PhonePe,0,none,19,6,5719.438125,-0.8252985741890847,0,5719.438125,12142.016666666666,7,0,0,0,0,0.07299648116132423
TXN08848,2026-03-15 19:46:47,USR00212,USR00006,515.54,Food Delivery,P2P,Lucknow,Android_Phone,BHIM,0,none,19,6,405.5820000000001,1.1940988554086598,0,405.5820000000001,7968.133333333333,1,0,0,0,0,0.1232484211346675
TXN08418,2026-03-15 19:47:16,USR00230,USR00250,12606.86,Grocery,P2M,Jaipur,iPhone,PhonePe,0,none,19,6,11345.04,0.3646217186324225,0,11345.04,13643.833333333334,3,0,0,0,0,0.07987192466395587
TXN03766,2026-03-15 19:50:58,USR00153,USR00413,2460.69,Education,P2P,Surat,Web,BHIM,0,none,19,6,2169.705238095238,0.4904527323253299,0,2169.705238095238,4547.833333333333,6,0,0,0,0,0.11336249894711209
TXN04742,2026-03-15 20:12:58,USR00407,USR00363,1856.75,Rent,P2P,Pune,Web,Paytm,0,none,20,6,1613.1721052631578,0.5037073500293132,0,1613.1721052631578,699.0666666666667,4,0,0,0,0,0.12012831156690196
TXN04050,2026-03-15 20:35:03,USR00085,USR00300,456.93,Entertainment,P2M,Delhi,iPhone,BHIM,0,none,20,6,452.0707142857143,0.0605556152942771,0,452.0707142857143,8931.7,5,0,0,0,0,0.10848468132189043
TXN03038,2026-03-15 20:35:40,USR00141,USR00343,13059.98,Utilities,P2M,Hyderabad,Tablet,BHIM,0,none,20,6,14367.326666666666,-0.261942646468727,0,14367.326666666666,4395.6,6,0,0,0,0,0.08600279742415629
TXN07583,2026-03-15 20:38:40,USR00249,USR00401,12803.9,Education,P2P,Nagpur,iPhone,PhonePe,0,none,20,6,12951.783913043477,-0.0480551698872809,0,12951.783913043477,675.1666666666666,6,0,0,0,0,0.0856315977619646
TXN01720,2026-03-15 20:51:24,USR00392,USR00262,286.81,Travel,P2M,Chennai,Web,Paytm,0,none,20,6,265.17,0.3837473044217997,0,265.17,22411.766666666663,7,0,0,0,0,0.018347536317346202
TXN05415,2026-03-15 20:52:47,USR00301,USR00025,1684.49,Utilities,P2M,Mumbai,iPhone,Paytm,0,none,20,6,1465.7194999999997,0.8586593004687563,0,1465.7194999999997,10588.033333333333,10,0,0,0,0,0.0386548851499115
TXN05558,2026-03-15 21:12:30,USR00200,USR00433,920.74,Healthcare,P2P,Jaipur,Android_Phone,GPay,0,none,21,6,1015.868125,-0.3633126243509846,0,1015.868125,16097.583333333334,6,0,0,0,0,0.061801806423557704
TXN09153,2026-03-15 21:21:07,USR00165,USR00077,113.48,Entertainment,P2P,Mumbai,iPhone,PhonePe,0,none,21,6,288.2532,-2.049867811292005,0,288.2532,1458.1833333333334,8,0,0,0,0,0.057034385820912525
TXN00942,2026-03-15 21:30:24,USR00496,USR00075,1095.07,Healthcare,P2P,Lucknow,iPhone,PhonePe,0,none,21,6,669.5528571428571,2.52515467737544,0,669.5528571428571,5758.05,10,0,0,1,0,0.030756713722352003
TXN04266,2026-03-15 21:37:03,USR00207,USR00288,8123.06,Healthcare,P2M,Nagpur,iPhone,PhonePe,0,none,21,6,16378.282631578948,-0.4518768246691704,0,16378.282631578948,2343.55,3,0,0,0,0,0.10661952698365834
TXN02342,2026-03-15 21:39:25,USR00032,USR00116,409.6,Grocery,P2P,Chennai,Tablet,PhonePe,0,none,21,6,382.5583333333334,0.1923198226665929,0,382.5583333333334,15853.6,3,0,0,0,0,0.08547560020539091
TXN06442,2026-03-15 21:47:54,USR00245,USR00196,2647.64,Shopping,P2P,Delhi,Tablet,GPay,0,none,21,6,3026.197058823529,-0.465553203535769,0,3026.197058823529,7788.15,7,0,0,0,0,0.08559404710910778
TXN06633,2026-03-15 21:49:17,USR00350,USR00169,247.03,Entertainment,P2P,Bengaluru,iPhone,PhonePe,0,none,21,6,286.3066666666667,-0.492855081781486,0,286.3066666666667,2996.4,0,0,0,0,0,0.11462041125601952
TXN09813,2026-03-15 21:54:36,USR00337,USR00029,3128.0,Grocery,P2M,Pune,Android_Phone,Paytm,1,"new_receiver,new_location",21,6,2839.896818181818,0.3466164451795612,0,2839.896818181818,199.4833333333333,0,0,1,0,1,-0.045288122208593684
TXN05808,2026-03-15 22:19:13,USR00481,USR00191,873.17,Shopping,P2M,Bengaluru,Web,GPay,0,none,22,6,1090.0633333333333,-1.0426405168409074,0,1090.0633333333333,279.9166666666667,10,0,0,0,0,0.03518753788964235
TXN04176,2026-03-15 22:20:37,USR00181,USR00462,1449.08,Grocery,P2P,Delhi,Web,PhonePe,0,none,22,6,1062.620625,1.1656551789353664,0,1062.620625,3377.5666666666666,1,0,0,0,0,0.1098269488889036
TXN04238,2026-03-15 22:21:45,USR00414,USR00096,8330.41,P2P Transfer,P2M,Hyderabad,Tablet,BHIM,0,none,22,6,14106.412941176472,-0.2857257334456229,0,14106.412941176472,19680.85,3,0,0,0,0,0.04794271574452197
TXN09551,2026-03-15 22:32:15,USR00416,USR00326,119402.46,Shopping,P2P,Bengaluru,Android_Phone,BHIM,1,high_amount,22,6,8054.20238095238,53.985972433355165,0,8054.20238095238,7228.233333333334,9,0,0,1,1,-0.14790047097353087
